pm25,pm10,o3,no2,so2,co
75.91250038146973,,,,,
101.94583320617676,,,,,
107.44166628519694,,,,,
85.39999961853027,,,,,
67.22916634877522,,,,,
96.68333371480306,,,,,
89.75000190734863,,,,,
99.97499910990398,,,,,
109.0749994913737,,,,,
77.52500089009602,,,,,
115.7749989827474,,,,,
92.21666653951009,,,,,
81.72499910990398,,,,,
82.26249885559082,,,,,
91.0666669209798,,,,,
94.1625010172526,,,,,
73.24583371480306,,,,,
61.62916660308838,,,,,
57.32500044504801,,,,,
65.05416679382324,,,,,
79.70000012715657,,,,,
86.40833282470703,,,,,
92.33333333333331,,,,,
87.33750025431316,,,,,
75.47083409627278,,,,,
62.64583396911621,,,,,
61.42500019073486,,,,,
79.35416666666667,,,,,
95.27916653951009,,,,,
70.8000005086263,,,,,
77.83333333333333,,,,,
73.23750178019206,,,,,
67.28749974568684,,,,,
71.91666666666667,,,,,
75.05416679382324,,,,,
75.86666615804036,,,,,
85.82500012715657,,,,,
89.4625015258789,,,,,
67.92916584014893,,,,,
60.33333365122477,,,,,
66.83750025431316,,,,,
71.48749891916911,,,,,
68.49166584014893,,,,,
48.21249993642172,,,,,
47.27916685740153,,,,,
42.98333326975504,,,,,
40.34583282470703,,,,,
41.13750012715658,,,,,
49.14583428700765,,,,,
40.933334032694496,,,,,
41.879165967305504,,,,,
45.295833905537926,,,,,
50.38333320617676,,,,,
55.29583358764648,,,,,
63.34583282470703,,,,,
61.020833333333336,,,,,
59.60416730244955,,,,,
66.59583218892415,,,,,
82.00416692097981,,,,,
84.21249961853027,,,,,
67.7624994913737,,,,,
67.37083276112874,,,,,
73.9083325068156,,,,,
69.0500005086263,,,,,
70.79999860127766,,,,,
57.145833333333336,,,,,
77.65833409627278,,,,,
69.1416670481364,,,,,
99.8625005086263,,,,,
98.09166781107584,,,,,
66.92916647593181,,,,,
54.51666673024496,,,,,
80.04166603088379,,,,,
101.52916590372722,,,,,
78.47916762034099,,,,,
76.0166670481364,,,,,
73.42499923706055,,,,,
61.04166603088379,,,,,
51.98333326975504,,,,,
43.45000044504801,,,,,
39.64999993642172,,,,,
37.54999923706055,,,,,
33.93333307902018,,,,,
36.42499987284342,,,,,
44.15000057220459,,,,,
49.18333339691162,,,,,
58.79166666666666,,,,,
79.98333358764648,,,,,
79.96250025431316,,,,,
62.379167556762695,,,,,
54.76249980926514,,,,,
50.34166685740153,,,,,
50.76666704813639,,,,,
51.07499980926514,,,,,
55.10833358764648,,,,,
88.74166679382324,,,,,
94.79166666666669,,,,,
80.04166730244954,,,,,
58.86249923706055,,,,,
43.30416742960612,,,,,
58.929165840148926,,,,,
42.59583377838135,,,,,
34.641667207082115,,,,,
35.354166666666664,,,,,
32.59999990463257,,,,,
38.35416634877523,,,,,
60.91666603088379,,,,,
47.48749987284342,,,,,
52.8125,,,,,
64.11666647593181,,,,,
82.24583371480306,,,,,
88.04166793823242,,,,,
98.26250076293944,,,,,
103.34583473205566,,,,,
63.34166622161865,,,,,
58.30833339691162,,,,,
54.08749993642172,,,,,
64.72083282470703,,,,,
63.47500069936117,,,,,
62.01666673024496,,,,,
60.59583282470703,,,,,
55.645833015441895,,,,,
65.72083346048991,,,,,
59.71666590372721,,,,,
58.27083269755045,,,,,
65.00833288828532,,,,,
69.2333329518636,,,,,
64.84583282470703,,,,,
56.94166564941406,,,,,
57.88750012715658,,,,,
50.70000076293945,,,,,
56.46666685740153,,,,,
76.29583326975505,,,,,
73.42916615804036,,,,,
38.08749993642172,,,,,
36.024999936421715,,,,,
35.045833587646484,,,,,
36.3125,,,,,
35.35416730244955,,,,,
37.19166628519694,,,,,
42.70416641235352,,,,,
47.83749993642172,,,,,
45.36250019073486,,,,,
48.10833358764648,,,,,
48.27916622161865,,,,,
46.25833257039388,,,,,
47.895833333333336,,,,,
136.38750203450522,,,,,
64.64166641235352,,,,,
74.96666653951009,,,,,
71.56666723887126,,,,,
63.16249974568685,,,,,
63.041665395100914,,,,,
74.63750076293945,,,,,
82.90833155314128,,,,,
99.17916615804036,,,,,
77.8125,,,,,
62.81250095367432,,,,,
62.12916564941406,,,,,
54.60833295186361,,,,,
51.09166685740153,,,,,
51.01666609446208,,,,,
62.56249904632568,,,,,
82.82499885559082,,,,,
76.69583320617676,,,,,
74.84166653951009,,,,,
63.9999989100865,,,,,
46.933332443237305,,,,,
50.204999923706055,,,,,
60.13750044504801,,,,,
59.170833905537926,,,,,
52.83749961853027,,,,,
63.33750057220459,,,,,
67.37499936421712,,,,,
86.61249987284343,,,,,
104.5041669209798,,,,,
89.32916514078777,,,,,
102.35416793823242,,,,,
101.58333524068196,,,,,
97.13750076293944,,,,,
88.25833193461101,,,,,
75.56666692097981,,,,,
72.37916692097981,,,,,
84.63333511352539,,,,,
97.4416669209798,,,,,
87.92916552225749,,,,,
44.96666622161865,,,,,
48.50833320617676,,,,,
68.02916717529297,,,,,
77.30833435058594,,,,,
107.22500038146973,,,,,
109.94583257039388,,,,,
110.77500025431316,,,,,
96.04999987284344,,,,,
83.12499936421712,,,,,
65.79166634877522,,,,,
49.95416673024496,,,,,
47.09166685740153,,,,,
49.84999974568685,,,,,
64.15000025431316,,,,,
71.85416666666667,,,,,
64.34999910990398,,,,,
60.72499942779541,,,,,
63.07916800181071,,,,,
76.13333193461101,,,,,
68.11666615804036,,,,,
66.65416685740153,,,,,
47.19583320617676,,,,,
51.29166634877523,,,,,
72.43750095367432,,,,,
64.0833330154419,,,,,
76.3818192915483,,,,,
54.84583250681559,,,,,
46.76666641235352,,,,,
40.82083288828532,,,,,
37.854166984558105,,,,,
39.23750019073486,,,,,
49.80833339691162,,,,,
52.5708335240682,,,,,
57.725000063578285,,,,,
63.70416609446208,,,,,
49.56666692097982,,,,,
45.21666653951009,,,,,
52.06249968210856,,,,,
79.86250114440918,,,,,
69.22916730244954,,,,,
64.68333307902019,,,,,
69.21249993642171,,,,,
66.09999974568684,,,,,
76.29583358764648,,,,,
65.58333237965901,,,,,
71.64166577657063,,,,,
73.97083346048991,,,,,
73.55833307902019,,,,,
62.36666615804037,,,,,
65.00000127156575,,,,,
73.9416659673055,,,,,
100.22083282470705,,,,,
82.85833231608073,,,,,
84.70416514078777,,,,,
85.72916666666667,,,,,
87.86666615804036,,,,,
95.58333333333331,,,,,
100.14999834696452,,,,,
92.8125,,,,,
60.50833320617676,,,,,
75.33750025431316,,,,,
87.09166781107585,,,,,
69.63333511352539,,,,,
66.2750015258789,,,,,
63.691665967305504,,,,,
70.09166685740153,,,,,
43.354166984558105,,,,,
41.14166704813639,,,,,
41.162500063578285,,,,,
47.88333384195963,,,,,
48.72083346048991,,,,,
52.95416641235352,,,,,
70.27499993642171,,,,,
110.47916666666669,,,,,
77.5,,,,,
82.37916564941406,,,,,
93.95416768391928,,,,,
105.84583346048991,,,,,
93.28749974568684,,,,,
58.32083320617676,,,,,
52.583333333333336,,,,,
49.412500063578285,,,,,
58.050000508626304,,,,,
54.82499980926514,,,,,
53.62083371480306,,,,,
48.52083365122477,,,,,
63.26250012715658,,,,,
69.55416742960612,,,,,
94.20833333333331,,,,,
96.7333329518636,,,,,
73.14999898274739,,,,,
51.26249980926514,,,,,
47.69166628519694,,,,,
44.833333015441895,,,,,
44.4916664759318,,,,,
45.16666666666666,,,,,
47.99166679382324,,,,,
73.47083346048991,,,,,
71.16250038146973,,,,,
89.58750089009602,,,,,
98.52500025431316,,,,,
74.50000031789143,,,,,
54.51666673024496,,,,,
72.64999961853027,,,,,
75.22083409627278,,,,,
