location_id,location_name,latitude,longitude,pm1,pm10,pm25,relativehumidity,temperature,um003
1367443,Depok,-6.409456,106.856152,,,,,28.516666730244957,
1367443,Depok,-6.409456,106.856152,,,110.28333346048991,,28.49166663487752,
1367443,Depok,-6.409456,106.856152,,,105.07083257039388,,28.35833311080933,
1367443,Depok,-6.409456,106.856152,,,105.45833333333331,,,
1367443,Depok,-6.409456,106.856152,,,116.04166475931804,,,
1367443,Depok,-6.409456,106.856152,,,110.8791675567627,,,
1367443,Depok,-6.409456,106.856152,,,118.91666475931804,,,
1367443,Depok,-6.409456,106.856152,,,141.9124984741211,,,
1367443,Depok,-6.409456,106.856152,,,104.57916641235352,,,
1367443,Depok,-6.409456,106.856152,,,91.89583333333331,,,
1367443,Depok,-6.409456,106.856152,,,70.46249961853027,,,
1367443,Depok,-6.409456,106.856152,,,72.57499885559082,,,
1367443,Depok,-6.409456,106.856152,,,74.20833396911621,,,
1367443,Depok,-6.409456,106.856152,,,76.1583309173584,,,
1367443,Depok,-6.409456,106.856152,,,71.28333377838135,,,
1367443,Depok,-6.409456,106.856152,,,54.82500044504801,,,
1367443,Depok,-6.409456,106.856152,,,43.29583263397217,,,
1367443,Depok,-6.409456,106.856152,,,45.6875,,,
1367443,Depok,-6.409456,106.856152,,,91.0333309173584,,,
1367443,Depok,-6.409456,106.856152,,,112.52916653951009,,,
1367443,Depok,-6.409456,106.856152,,,120.42499923706056,,,
1367443,Depok,-6.409456,106.856152,,,97.02083269755046,,,
1367443,Depok,-6.409456,106.856152,,,103.72500038146973,,,
1367443,Depok,-6.409456,106.856152,,,99.23333485921223,,,
1367443,Depok,-6.409456,106.856152,,,99.4958330790202,,,
1367443,Depok,-6.409456,106.856152,,,94.97083282470705,,,
1367443,Depok,-6.409456,106.856152,,,101.80416679382324,,,
1367443,Depok,-6.409456,106.856152,,,52.52916749318441,,,
1367443,Depok,-6.409456,106.856152,,,46.479166984558105,,,
1367443,Depok,-6.409456,106.856152,,,46.22083314259847,,31.987500190734863,
1367443,Depok,-6.409456,106.856152,,,44.71249993642172,,33.32499980926514,
1367443,Depok,-6.409456,106.856152,,,50.63750044504801,,33.874999364217125,
1367443,Depok,-6.409456,106.856152,,,51.34999974568685,,33.52916685740153,
1367443,Depok,-6.409456,106.856152,,,44.41666666666666,,33.15833314259847,
1367443,Depok,-6.409456,106.856152,,,47.12083307902018,,31.983333269755047,
1367443,Depok,-6.409456,106.856152,,,55.84583377838135,,30.9416667620341,
1367443,Depok,-6.409456,106.856152,,,64.65000057220459,,30.266666730244957,
1367443,Depok,-6.409456,106.856152,,,59.64583396911621,,29.81249984105428,
1367443,Depok,-6.409456,106.856152,,,84.95833333333333,,,
1367443,Depok,-6.409456,106.856152,,,89.26249821980794,,,
1367443,Depok,-6.409456,106.856152,,,96.60833231608072,,,
1367443,Depok,-6.409456,106.856152,,,122.5458329518636,,,
1367443,Depok,-6.409456,106.856152,,,66.95833396911621,,,
