location_id,location_name,latitude,longitude,co,no2,o3,pm10,pm25,so2
154,Westminster - Marylebone Road,51.52254,-0.15459,,77.0,7.0,22.0,10.0,12.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,71.0,7.0,22.0,11.0,14.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,88.0,7.0,23.0,11.0,13.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,85.0,7.0,23.0,12.0,11.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,53.0,7.0,25.0,13.0,9.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,52.0,7.0,26.0,14.0,8.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,47.0,7.0,27.0,14.0,7.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,49.0,7.0,26.0,15.0,7.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,41.0,7.0,26.0,16.0,5.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,42.0,7.0,28.0,17.0,5.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,37.0,6.0,28.0,18.0,4.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,40.0,6.0,29.0,19.0,3.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,39.0,6.0,29.0,19.0,3.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,56.0,6.0,30.0,20.0,8.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,86.0,6.0,30.0,20.0,15.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,86.0,6.0,31.0,21.0,15.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,,5.0,31.0,21.0,
154,Westminster - Marylebone Road,51.52254,-0.15459,,,5.0,31.0,21.0,
154,Westminster - Marylebone Road,51.52254,-0.15459,,,,31.0,21.0,
154,Westminster - Marylebone Road,51.52254,-0.15459,,,,31.0,21.0,
154,Westminster - Marylebone Road,51.52254,-0.15459,,99.0,,31.0,24.0,22.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,129.0,,31.0,25.0,24.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,138.0,,,26.0,25.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,131.0,,,26.0,21.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,101.0,,,27.0,17.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,141.0,,,28.0,15.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,46.0,5.0,,28.0,7.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,46.0,6.0,,28.0,6.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,41.0,6.0,,28.0,5.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,30.0,7.0,,27.0,2.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,42.0,10.0,,26.0,3.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,45.0,13.0,,25.0,5.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,102.0,13.0,,24.0,13.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,126.0,12.0,,23.0,17.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,130.0,12.0,,23.0,22.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,128.0,11.0,29.0,22.0,22.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,105.0,11.0,29.0,22.0,21.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,118.0,11.0,29.0,21.0,23.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,118.0,9.0,30.0,21.0,23.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,152.0,7.0,30.0,20.0,26.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,128.0,6.0,31.0,19.0,25.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,152.0,6.0,30.0,18.0,24.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,134.0,6.0,30.0,18.0,25.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,112.0,5.0,30.0,18.0,22.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,109.0,5.0,31.0,18.0,20.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,118.0,5.0,32.0,18.0,20.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,93.0,4.0,32.0,19.0,16.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,76.0,4.0,32.0,19.0,15.0
