location_id,location_name,latitude,longitude,co,no,no2,o3,pm10,pm25,relativehumidity,so2,temperature
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,300.0,,26.0,11.6,84.0,15.0,,14.1,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,300.0,,24.6,11.2,53.0,20.0,,14.1,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,300.0,,23.1,,53.0,,,14.4,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,200.0,,20.7,,53.0,,,15.2,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,200.0,,20.7,,53.0,20.0,,15.2,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,300.0,,21.8,11.6,74.0,18.0,,14.7,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,,,,10.4,74.0,18.0,,,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,,,,11.0,74.0,18.0,,,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,,,16.7,10.2,74.0,18.0,,,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,200.0,,18.8,11.8,68.0,7.0,,19.1,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,200.0,,18.1,11.6,68.0,7.0,,17.0,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,200.0,,17.9,10.0,68.0,7.0,,16.8,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,200.0,,17.9,9.8,68.0,7.0,,15.4,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,200.0,,17.9,9.6,68.0,16.0,,14.7,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,200.0,,16.9,10.0,68.0,16.0,,14.7,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,300.0,,17.3,10.4,68.0,16.0,,15.2,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,300.0,,18.8,10.4,68.0,16.0,,14.7,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,200.0,,17.7,9.6,64.0,14.0,,14.7,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,200.0,,15.4,8.4,64.0,14.0,,15.2,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,100.0,,16.7,8.0,64.0,14.0,,14.7,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,200.0,,18.2,9.6,64.0,14.0,,14.7,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,200.0,,18.1,9.2,62.0,13.0,,,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,100.0,,17.5,10.0,62.0,,,12.8,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,100.0,,18.2,10.0,62.0,13.0,,10.7,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,100.0,,17.7,10.4,62.0,13.0,,10.2,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,100.0,,17.3,10.0,80.0,10.0,,10.5,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,100.0,,17.7,10.8,80.0,10.0,,10.0,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,100.0,,17.1,11.0,80.0,10.0,,10.2,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,100.0,,16.7,11.8,80.0,10.0,,10.2,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,200.0,,16.5,12.6,87.0,10.0,,10.0,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,100.0,,15.6,12.8,87.0,10.0,,10.0,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,0.0,,15.6,12.2,87.0,10.0,,10.7,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,200.0,,17.3,12.2,87.0,10.0,,10.0,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,200.0,,15.8,12.4,69.0,20.0,,11.0,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,200.0,,15.4,11.6,69.0,20.0,,11.8,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,100.0,,16.2,10.6,69.0,20.0,,10.7,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,200.0,,16.2,11.4,69.0,20.0,,10.5,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,300.0,,16.7,11.6,95.0,18.0,,10.2,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,200.0,,16.7,11.6,95.0,18.0,,9.7,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,100.0,,16.9,11.8,95.0,18.0,,9.4,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,200.0,,17.1,12.2,95.0,18.0,,11.0,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,300.0,,16.9,11.8,88.0,16.0,,10.7,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,300.0,,17.3,12.2,88.0,,,10.5,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,200.0,,18.4,11.8,88.0,16.0,,10.2,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,200.0,,18.6,14.3,88.0,16.0,,10.0,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,300.0,,19.7,15.7,91.0,18.0,,,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,200.0,,19.0,14.1,91.0,18.0,,9.7,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,200.0,,18.1,14.1,91.0,18.0,,10.5,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,300.0,,17.9,15.1,91.0,18.0,,10.5,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,300.0,,17.9,16.7,91.0,15.0,,10.7,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,200.0,,18.2,16.1,91.0,15.0,,10.5,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,100.0,,17.3,15.7,91.0,15.0,,10.5,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,200.0,,17.1,17.3,91.0,,,10.5,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,200.0,,17.1,18.0,124.0,14.0,,11.0,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,100.0,,17.5,14.9,124.0,14.0,,10.5,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,200.0,,18.2,14.5,124.0,14.0,,10.2,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,200.0,,18.8,13.3,112.0,14.0,,10.5,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,200.0,,18.6,15.7,112.0,14.0,,11.0,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,200.0,,19.4,15.9,112.0,14.0,,10.0,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,200.0,,17.7,14.3,112.0,14.0,,9.4,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,200.0,,18.6,12.8,104.0,19.0,,9.2,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,100.0,,16.9,13.1,104.0,,,8.9,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,100.0,,18.2,13.5,104.0,19.0,,8.9,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,300.0,,20.1,11.6,104.0,19.0,,9.2,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,400.0,,20.5,10.8,67.0,21.0,,9.4,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,300.0,,20.9,11.8,67.0,21.0,,9.7,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,200.0,,21.6,10.2,67.0,21.0,,10.2,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,300.0,,23.1,6.5,67.0,21.0,,10.2,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,400.0,,26.3,10.8,109.0,24.0,,,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,400.0,,29.9,10.8,109.0,24.0,,10.0,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,400.0,,31.0,10.0,109.0,24.0,,10.0,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,500.0,,33.7,9.4,109.0,24.0,,10.2,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,600.0,,33.3,8.8,123.0,44.0,,9.7,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,600.0,,34.4,8.8,123.0,44.0,,9.4,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,600.0,,36.1,9.8,123.0,44.0,,9.4,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,700.0,,33.8,7.1,110.0,32.0,,9.4,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,800.0,,34.0,8.2,110.0,32.0,,9.4,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,700.0,,32.7,6.7,110.0,32.0,,10.0,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,700.0,,29.9,7.1,110.0,32.0,,10.2,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,700.0,,27.1,7.3,90.0,31.0,,9.2,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,500.0,,25.6,7.3,90.0,,,9.2,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,500.0,,23.3,6.9,90.0,31.0,,9.4,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,600.0,,25.2,6.1,90.0,31.0,,9.4,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,600.0,,25.8,5.7,91.0,29.0,,10.0,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,800.0,,29.3,6.1,91.0,29.0,,10.0,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,700.0,,33.5,6.7,104.0,30.0,,10.0,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,600.0,,32.3,6.3,,30.0,,9.7,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,700.0,,30.8,6.1,104.0,,,9.4,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,600.0,,29.9,5.9,92.0,31.0,,,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,400.0,,29.7,6.3,92.0,31.0,,9.7,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,400.0,,27.1,5.3,92.0,31.0,,11.3,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,400.0,,23.7,6.1,92.0,31.0,,11.8,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,400.0,,21.8,7.5,56.0,28.0,,11.3,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,300.0,,22.4,,56.0,28.0,,11.3,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,200.0,,22.4,,56.0,28.0,,11.5,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,200.0,,21.4,,56.0,,,11.0,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,,,,8.4,58.0,,,,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,,,,8.0,58.0,15.0,,,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,,,19.4,8.6,58.0,15.0,,,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,200.0,,19.4,8.4,54.0,12.0,,16.2,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,200.0,,19.4,9.2,54.0,12.0,,13.4,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,100.0,,19.2,8.6,54.0,12.0,,12.3,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,200.0,,19.6,9.0,54.0,12.0,,12.8,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,200.0,,19.6,8.4,48.0,12.0,,13.4,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,200.0,,19.0,8.8,48.0,12.0,,12.6,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,200.0,,19.0,8.6,48.0,12.0,,12.0,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,200.0,,20.5,10.8,48.0,12.0,,12.0,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,200.0,,20.5,12.6,42.0,11.0,,11.8,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,100.0,,17.9,13.9,42.0,11.0,,11.3,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,100.0,,16.9,13.1,42.0,11.0,,11.3,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,200.0,,16.5,14.3,42.0,11.0,,11.5,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,200.0,,17.7,14.3,41.0,5.0,,,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,100.0,,19.9,13.7,41.0,5.0,,11.3,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,100.0,,19.6,11.0,41.0,5.0,,10.5,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,100.0,,21.1,11.0,41.0,5.0,,9.7,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,0.0,,17.1,10.8,42.0,6.0,,9.4,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,100.0,,16.9,9.4,42.0,,,9.7,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,100.0,,19.4,9.2,42.0,6.0,,10.5,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,300.0,,24.4,10.4,49.0,8.0,,10.2,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,300.0,,26.7,9.4,49.0,8.0,,10.5,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,700.0,,31.8,8.8,49.0,,,11.0,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,700.0,,30.8,8.8,49.0,19.0,,11.0,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,700.0,,31.4,9.6,49.0,19.0,,10.5,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,700.0,,33.5,11.0,49.0,19.0,,10.2,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,800.0,,37.6,10.6,49.0,19.0,,9.7,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,900.0,,37.0,10.8,85.0,33.0,,9.7,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,700.0,,37.4,18.4,85.0,33.0,,10.2,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,600.0,,34.6,35.1,85.0,33.0,,11.3,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,,,20.1,22.0,43.0,,,9.7,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,,,20.1,20.0,43.0,22.0,,9.4,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,0.0,,22.2,17.7,43.0,22.0,,9.7,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,200.0,,23.1,15.3,69.0,17.0,,,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,400.0,,25.6,12.8,69.0,17.0,,10.7,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,400.0,,27.1,11.6,69.0,17.0,,12.8,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,500.0,,33.1,11.8,69.0,17.0,,13.6,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,600.0,,35.0,9.8,80.0,26.0,,13.4,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,600.0,,37.4,9.2,80.0,26.0,,13.6,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,1200.0,,60.4,5.7,79.0,22.0,,13.9,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,1100.0,,57.0,6.5,79.0,22.0,,13.9,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,1100.0,,54.2,6.3,79.0,22.0,,14.7,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,1400.0,,64.3,7.8,79.0,22.0,,14.7,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,1400.0,,66.2,7.7,98.0,41.0,,14.1,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,1300.0,,61.1,9.2,98.0,,,13.9,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,1200.0,,47.0,8.8,98.0,41.0,,13.9,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,1200.0,,51.5,7.8,98.0,41.0,,13.9,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,1200.0,,48.9,4.9,114.0,49.0,,13.6,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,1100.0,,37.0,5.3,114.0,49.0,,13.4,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,1100.0,,34.0,4.5,114.0,49.0,,13.4,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,1100.0,,29.1,5.3,114.0,49.0,,13.9,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,1100.0,,29.9,6.7,102.0,40.0,,,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,700.0,,41.4,12.6,102.0,40.0,,14.1,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,600.0,,37.0,18.2,102.0,40.0,,13.6,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,500.0,,33.8,18.2,102.0,40.0,,14.7,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,300.0,,31.8,14.3,60.0,23.0,,14.9,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,200.0,,31.2,,60.0,23.0,,15.2,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,100.0,,28.2,,60.0,23.0,,14.7,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,100.0,,26.5,,60.0,23.0,,13.9,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,100.0,,23.3,8.6,70.0,19.0,,14.1,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,,,,7.7,70.0,19.0,,,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,,,,7.3,70.0,19.0,,,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,,,20.9,6.7,70.0,19.0,,,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,100.0,,21.4,7.3,64.0,21.0,,19.1,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,100.0,,22.8,5.9,64.0,,,15.7,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,0.0,,21.6,8.0,64.0,21.0,,14.7,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,0.0,,17.7,8.6,70.0,11.0,,13.9,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,100.0,,18.4,8.8,70.0,11.0,,14.7,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,100.0,,19.0,7.3,70.0,11.0,,14.4,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,200.0,,22.0,7.5,70.0,11.0,,14.1,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,100.0,,24.1,8.4,57.0,18.0,,14.4,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,100.0,,23.3,6.3,57.0,18.0,,15.2,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,100.0,,23.3,5.5,57.0,18.0,,15.2,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,,,16.0,8.0,57.0,18.0,,14.4,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,0.0,,14.3,12.2,36.0,4.0,,,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,200.0,,12.8,14.1,36.0,4.0,,12.8,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,200.0,,13.9,14.1,36.0,4.0,,11.3,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,300.0,,19.4,12.2,36.0,4.0,,9.2,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,400.0,,19.9,10.2,51.0,5.0,,10.2,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,400.0,,21.4,11.0,51.0,5.0,,10.2,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,400.0,,21.6,10.2,51.0,,,10.0,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,500.0,,24.1,8.2,51.0,5.0,,9.7,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,600.0,,24.4,6.1,56.0,17.0,,9.2,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,600.0,,25.4,6.1,56.0,,,10.5,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,600.0,,27.8,8.6,56.0,17.0,,11.3,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,1000.0,,29.1,9.6,56.0,17.0,,11.0,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,1000.0,,31.0,8.4,69.0,35.0,,11.0,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,1000.0,,32.2,7.8,69.0,35.0,,11.0,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,1000.0,,35.4,7.1,69.0,35.0,,11.3,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,1000.0,,38.6,8.4,69.0,35.0,,10.7,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,1000.0,,38.9,6.9,137.0,67.0,,10.5,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,700.0,,32.9,14.9,137.0,67.0,,11.0,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,500.0,,27.6,2.2,137.0,67.0,,11.0,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,600.0,,27.3,10.0,137.0,67.0,,10.5,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,700.0,,30.8,0.8,104.0,26.0,,10.2,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,700.0,,30.7,14.5,104.0,26.0,,10.2,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,700.0,,31.8,8.2,104.0,26.0,,10.2,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,500.0,,32.2,13.1,113.0,46.0,,,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,300.0,,25.0,14.1,,46.0,,10.5,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,500.0,,25.6,10.8,113.0,46.0,,10.2,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,700.0,,25.2,10.8,113.0,46.0,,10.5,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,500.0,,25.8,23.9,88.0,34.0,,10.0,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,500.0,,29.7,15.7,88.0,34.0,,10.0,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,600.0,,31.0,15.1,88.0,34.0,,10.5,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,700.0,,40.1,7.8,95.0,32.0,,11.3,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,900.0,,39.9,18.8,95.0,32.0,,10.7,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,1000.0,,42.9,12.9,95.0,32.0,,10.5,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,800.0,,49.5,16.1,123.0,36.0,,11.5,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,400.0,,33.3,15.1,123.0,36.0,,10.5,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,500.0,,24.3,33.7,73.0,12.0,,9.2,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,400.0,,23.3,42.0,73.0,12.0,,9.4,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,800.0,,27.3,27.9,73.0,12.0,,11.0,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,800.0,,28.8,68.1,21.0,9.0,,11.0,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,900.0,,34.6,18.4,21.0,9.0,,10.5,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,1000.0,,41.4,27.3,21.0,9.0,,10.7,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,900.0,,41.4,15.5,21.0,9.0,,11.3,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,700.0,,39.7,37.1,86.0,25.0,,,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,700.0,,40.6,,86.0,,,11.3,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,600.0,,41.7,,86.0,25.0,,11.8,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,800.0,,43.8,27.7,86.0,,,12.6,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,900.0,,45.9,19.2,91.0,26.0,,13.1,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,1000.0,,47.2,32.0,91.0,26.0,,12.8,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,1100.0,,46.8,61.6,91.0,,,12.8,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,1000.0,,45.3,53.8,91.0,26.0,,13.6,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,1000.0,,45.9,69.3,87.0,26.0,,13.6,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,1000.0,,44.4,23.7,87.0,26.0,,13.6,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,900.0,,46.4,32.6,87.0,26.0,,13.9,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,900.0,,45.5,15.3,87.0,26.0,,13.4,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,800.0,,39.7,66.5,58.0,15.0,,12.6,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,700.0,,35.7,,58.0,15.0,,12.3,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,700.0,,39.9,14.1,58.0,15.0,,12.8,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,900.0,,40.2,,58.0,15.0,,12.8,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,1000.0,,38.4,,54.0,17.0,,13.1,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,1000.0,,39.1,25.7,54.0,17.0,,13.4,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,900.0,,36.7,121.4,54.0,17.0,,13.4,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,900.0,,38.0,,54.0,17.0,,13.4,
6358,"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,900.0,,39.1,64.9,77.0,10.0,,13.4,
