location_id,location_name,latitude,longitude,co,no2,pm10,pm25,so2
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,720.0,44.68,47.52,18.8,0.82
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,740.0,42.65,51.32,24.4,3.05
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,,40.67,64.21,31.38,2.91
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,1000.0,,74.06,37.23,1.46
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,1040.0,38.65,88.48,50.92,1.94
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,950.0,36.51,91.78,60.75,
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,860.0,25.92,84.1,54.49,0.88
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,750.0,20.49,73.03,48.07,3.45
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,610.0,18.12,59.93,42.45,2.75
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,400.0,16.45,47.99,34.19,2.64
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,370.0,27.38,33.4,18.87,3.41
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,500.0,48.4,44.8,12.94,0.24
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,410.0,33.87,46.16,12.24,1.0
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,310.0,14.6,42.46,7.05,2.55
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,320.0,12.74,36.63,6.9,0.42
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,300.0,11.12,34.53,5.42,1.74
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,280.0,9.14,30.3,4.44,3.62
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,310.0,22.61,28.82,6.36,3.18
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,290.0,19.8,27.02,7.76,3.46
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,330.0,32.29,34.92,6.54,3.26
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,350.0,28.82,57.79,16.12,3.6
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,350.0,21.07,56.06,20.26,4.59
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,440.0,37.37,40.54,20.18,4.23
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,560.0,53.09,54.25,21.2,3.64
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,,55.3,66.38,23.45,4.06
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,820.0,,84.39,30.57,3.13
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,820.0,42.87,83.03,37.99,3.36
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,330.0,12.14,87.13,50.02,
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,310.0,12.62,50.51,26.7,3.63
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,240.0,5.84,36.24,16.9,4.09
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,220.0,4.42,48.32,14.28,3.71
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,220.0,4.27,56.71,10.48,3.81
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,220.0,5.05,76.31,11.49,3.32
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,220.0,5.54,96.99,16.89,2.17
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,230.0,6.78,127.21,25.12,3.83
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,230.0,7.94,109.31,30.21,4.27
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,230.0,7.22,85.39,27.47,2.67
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,250.0,11.25,61.1,19.8,4.19
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,230.0,5.64,46.57,12.86,3.67
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,250.0,6.74,28.06,10.11,3.28
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,260.0,6.11,28.71,11.02,4.38
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,270.0,5.67,32.66,16.81,3.46
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,260.0,4.91,23.27,16.71,4.15
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,280.0,6.72,22.32,12.29,3.28
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,330.0,10.16,25.35,12.08,5.38
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,320.0,9.39,29.9,14.96,3.05
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,280.0,6.18,20.45,13.66,3.75
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,,5.99,17.37,10.02,4.28
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,280.0,,16.0,6.42,3.31
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,270.0,4.36,13.99,5.38,5.05
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,270.0,4.24,13.37,2.03,
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,270.0,3.84,44.64,9.46,4.53
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,260.0,3.8,53.4,13.4,5.74
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,260.0,3.41,48.82,13.73,5.27
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,260.0,3.53,48.24,17.04,3.8
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,260.0,3.36,36.17,10.66,4.05
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,260.0,3.33,15.66,2.3,4.7
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,260.0,4.07,6.71,0.07,5.7
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,270.0,5.38,11.7,0.07,2.87
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,290.0,7.08,20.41,3.38,5.33
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,310.0,10.58,8.69,1.93,4.31
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,320.0,11.92,4.1,0.07,3.7
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,320.0,11.08,16.32,2.26,3.29
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,320.0,11.64,21.49,6.74,5.02
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,310.0,8.75,21.09,5.84,4.25
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,300.0,6.01,13.03,4.92,2.64
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,290.0,4.85,21.26,2.1,5.6
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,300.0,5.27,35.24,1.03,1.2
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,340.0,11.65,17.77,2.42,2.15
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,370.0,13.8,16.38,9.15,3.22
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,,11.73,24.53,7.5,3.42
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,400.0,,16.56,4.75,3.32
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,410.0,17.42,14.85,9.4,3.02
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,400.0,19.55,19.42,10.81,
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,360.0,12.28,22.39,11.08,3.49
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,340.0,9.24,19.14,5.01,3.36
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,410.0,13.72,8.28,1.22,2.98
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,370.0,13.33,10.17,5.97,4.39
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,380.0,11.71,6.48,5.88,3.81
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,370.0,13.23,11.07,1.56,2.37
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,350.0,14.37,7.81,0.07,3.84
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,390.0,24.79,11.29,1.61,4.34
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,510.0,43.82,15.68,5.25,3.26
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,480.0,44.51,19.7,9.46,2.35
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,400.0,33.24,27.42,13.82,3.68
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,410.0,29.7,21.51,8.43,2.61
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,340.0,14.07,14.73,1.7,1.37
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,310.0,7.85,18.33,1.75,3.83
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,300.0,6.86,16.27,1.09,3.75
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,280.0,5.57,16.5,4.41,3.68
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,290.0,7.16,7.89,2.74,3.69
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,290.0,6.76,11.11,1.59,3.36
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,340.0,18.28,21.09,1.02,3.54
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,,32.36,32.14,6.73,2.59
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,650.0,,46.26,13.33,2.89
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,850.0,54.1,54.4,23.95,3.92
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,1000.0,49.95,60.23,32.3,
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,1090.0,40.16,69.63,38.27,3.3
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,1330.0,35.33,70.82,36.67,2.61
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,1370.0,36.0,76.49,38.32,2.71
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,1400.0,30.97,82.2,51.7,4.02
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,1220.0,26.2,85.16,51.27,3.14
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,840.0,24.91,78.85,47.4,1.69
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,930.0,20.5,66.86,35.62,2.76
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,600.0,20.16,52.53,33.46,3.23
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,660.0,22.45,39.96,26.5,3.97
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,700.0,22.29,31.62,16.47,3.72
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,730.0,26.8,30.47,14.64,3.63
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,510.0,33.76,33.83,11.54,2.41
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,450.0,34.29,28.01,11.65,2.78
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,370.0,18.07,50.9,5.43,3.03
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,350.0,13.34,37.73,7.22,3.09
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,310.0,9.26,19.68,4.07,2.54
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,310.0,9.0,7.35,2.8,3.08
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,330.0,15.07,2.23,1.78,2.39
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,330.0,16.55,1.46,8.95,3.44
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,,16.72,22.62,12.24,2.92
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,380.0,,31.58,10.19,2.21
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,420.0,39.54,19.41,5.88,2.51
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,460.0,33.2,18.4,8.47,
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,500.0,33.87,21.48,11.71,1.32
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,590.0,36.75,28.24,13.36,1.55
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,630.0,36.06,31.17,13.52,3.5
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,740.0,37.41,31.18,14.96,2.09
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,730.0,37.07,40.87,25.6,1.13
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,710.0,30.12,48.39,33.0,1.5
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,580.0,29.38,43.83,31.74,2.55
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,560.0,31.16,28.51,18.5,2.55
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,560.0,28.23,24.34,15.45,2.04
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,620.0,32.99,23.3,12.48,3.17
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,640.0,41.73,27.28,17.47,2.05
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,630.0,44.81,42.89,15.47,1.03
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,380.0,21.32,48.83,9.97,2.33
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,320.0,8.75,34.68,5.62,1.67
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,300.0,7.7,14.0,4.59,1.72
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,290.0,6.95,7.98,4.11,1.45
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,280.0,6.75,4.61,2.98,1.41
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,290.0,9.0,1.71,1.1,1.95
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,290.0,8.97,0.75,0.96,2.12
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,,14.91,8.32,4.42,1.69
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,370.0,,19.98,5.2,0.85
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,440.0,32.95,40.44,8.29,3.44
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,600.0,47.37,38.65,11.13,
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,920.0,49.27,36.49,20.94,3.31
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,1540.0,43.76,50.78,29.31,3.21
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,1830.0,35.46,82.73,52.04,3.74
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,1780.0,28.45,115.07,77.75,4.19
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,1840.0,27.41,155.88,81.83,3.48
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,1680.0,27.47,136.16,80.44,3.36
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,1170.0,35.0,106.61,69.96,3.24
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,1040.0,30.46,43.58,47.79,4.15
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,1000.0,25.64,36.9,34.23,3.88
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,1080.0,22.74,46.74,32.76,1.38
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,1110.0,20.67,53.72,36.95,2.25
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,1310.0,28.61,59.69,42.8,3.5
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,1100.0,37.45,149.83,57.35,3.6
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,870.0,57.3,120.26,50.87,3.24
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,940.0,59.61,67.69,35.48,3.64
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,540.0,42.34,66.17,33.67,3.26
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,400.0,24.65,38.9,21.26,3.09
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,320.0,15.3,12.19,5.77,3.71
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,300.0,11.55,2.43,0.49,3.22
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,,11.48,0.32,0.07,2.79
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,310.0,,6.14,0.07,2.91
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,370.0,35.74,13.34,6.35,2.73
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,560.0,58.06,13.28,13.19,
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,590.0,53.88,30.54,23.89,3.23
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,760.0,55.47,49.0,32.81,3.14
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,820.0,52.63,70.21,41.02,4.01
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,800.0,49.58,80.99,40.96,3.23
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,870.0,44.32,75.41,36.93,3.57
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,1010.0,35.28,71.21,37.83,2.97
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,1360.0,31.79,67.68,41.34,4.44
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,1340.0,28.61,88.1,59.68,3.58
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,1450.0,33.1,99.02,62.46,4.8
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,1480.0,22.26,106.73,64.9,4.51
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,1320.0,23.74,103.63,65.22,4.15
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,1100.0,28.12,92.95,64.55,4.75
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,1430.0,18.09,73.49,49.33,4.51
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,1220.0,40.62,87.26,55.35,2.31
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,830.0,47.06,97.7,61.47,0.98
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,580.0,34.27,74.35,40.81,4.29
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,480.0,30.43,48.23,23.75,4.3
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,140.0,14.2,19.3,9.92,152.35
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,,19.16,19.35,10.57,465.52
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,70.0,,19.73,9.76,
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,,14.16,22.04,10.08,128.06
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,,20.43,22.14,11.2,38.15
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,290.0,,26.67,13.04,43.63
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,380.0,48.78,46.98,16.98,44.43
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,670.0,60.93,61.86,22.81,
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,850.0,53.89,88.47,37.71,47.24
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,1250.0,42.97,82.64,47.16,48.34
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,1090.0,32.75,95.04,66.31,47.92
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,1640.0,27.26,95.65,63.87,49.1
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,1560.0,23.41,122.01,85.07,49.06
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,1510.0,20.44,126.08,92.13,48.98
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,1430.0,22.32,116.51,84.71,48.19
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,1470.0,19.49,119.09,82.88,48.66
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,1270.0,18.81,117.3,81.21,48.69
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,1230.0,18.15,109.56,79.43,49.34
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,1220.0,14.92,124.02,74.47,48.67
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,1000.0,25.16,136.77,65.05,48.56
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,540.0,48.88,101.03,56.76,49.93
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,440.0,42.33,70.85,48.71,47.66
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,290.0,27.64,58.25,37.15,49.11
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,360.0,30.88,43.24,23.97,48.21
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,350.0,31.49,38.93,24.12,48.91
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,290.0,26.79,39.55,26.27,50.19
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,270.0,22.69,43.68,25.21,49.18
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,,22.63,52.31,26.84,48.97
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,300.0,,39.72,27.62,48.65
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,290.0,27.15,44.2,31.46,48.94
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,490.0,46.39,52.44,37.78,
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,770.0,62.89,69.31,47.98,49.51
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,1170.0,50.43,83.51,58.41,48.6
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,1470.0,48.4,106.28,71.85,48.09
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,1560.0,33.07,117.25,80.62,48.81
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,1730.0,32.71,114.11,86.26,48.86
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,1710.0,25.6,126.22,93.41,49.36
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,1340.0,32.15,137.49,92.47,48.63
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,1440.0,21.55,126.71,77.74,49.71
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,1430.0,18.81,115.1,78.23,48.57
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,1440.0,22.88,116.64,82.45,50.17
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,1360.0,16.76,100.53,83.63,48.05
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,1270.0,16.55,106.68,84.11,49.2
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,970.0,34.31,97.07,73.68,48.84
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,420.0,37.58,76.46,60.99,49.15
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,450.0,28.74,49.76,34.86,47.98
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,400.0,26.92,57.28,30.5,49.38
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,340.0,26.87,74.97,32.76,47.74
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,290.0,18.96,56.7,27.85,47.56
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,200.0,10.93,33.31,22.93,48.99
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,,7.45,12.67,10.61,49.34
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,170.0,,19.25,10.45,49.25
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,210.0,10.5,31.26,15.16,48.2
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,290.0,18.2,35.02,21.3,
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,460.0,35.49,39.86,29.8,48.51
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,800.0,55.65,51.76,35.63,47.72
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,1520.0,50.9,78.84,53.55,48.23
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,1460.0,43.63,128.79,92.49,49.88
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,1240.0,45.94,154.62,115.21,50.25
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,1040.0,44.39,131.46,97.4,49.93
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,620.0,26.71,110.97,80.13,48.52
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,440.0,19.94,77.94,60.79,50.1
2162896,Pomigliano d'Arco Area ASI,40.92086999979741,14.38946000008823,360.0,17.9,58.15,48.81,48.87
